time_s,true_dist_m,radar_dist_m,lidar_dist_m,fused_dist_m,relative_vel_mps,ttc_s,safety_level
4.927051782608032,50.61179768182573,12.338494300842285,4.3346662521362305,999.0,8.428411910171993,999.0,SAFE
4.9783899784088135,50.19407226975002,12.722442626953125,4.335175514221191,999.0,8.501919244525874,999.0,SAFE
5.0289013385772705,49.773709031939816,13.480472564697266,4.3344807624816895,999.0,8.54207142250969,999.0,SAFE
5.078284502029419,49.35037789072117,14.064654350280762,4.335116863250732,999.0,8.614298008548586,999.0,SAFE
5.130900144577026,48.92443889304265,13.41891098022461,4.334286212921143,999.0,8.653632787525032,999.0,SAFE
5.185209512710571,48.49559856878106,13.289312362670898,4.33512544631958,999.0,8.724606222738263,999.0,SAFE
5.226453542709351,48.06416572221557,13.289312362670898,4.334198951721191,999.0,8.763141506438524,999.0,SAFE
5.280436992645264,47.62982983961944,14.416705131530762,4.335058689117432,999.0,8.832881954983222,999.0,SAFE
5.32246994972229,47.192996346787154,14.403717994689941,4.334237098693848,999.0,8.870632702913477,999.0,SAFE
5.367901563644409,46.75332110264528,12.023585319519043,4.335168838500977,999.0,8.939153179695792,999.0,SAFE
5.4148993492126465,46.311135378529094,11.994904518127441,4.33393669128418,999.0,8.976128233574194,999.0,SAFE
5.460897445678711,45.86614546975314,12.97083568572998,4.334980487823486,999.0,9.04344486105874,999.0,SAFE
5.517836093902588,45.41869923343009,12.589887619018555,4.334044456481934,999.0,9.079653619975089,999.0,SAFE
5.561644077301025,44.96852716308242,13.315296173095703,4.335047245025635,999.0,9.145783046420568,999.0,SAFE
5.608266353607178,44.51589861240852,13.16021728515625,4.333744525909424,999.0,9.181236124817799,999.0,SAFE
5.654309034347534,44.0605489440175,12.376557350158691,4.334921836853027,999.0,9.24593681540806,999.0,SAFE
5.701900482177734,43.602714934179446,14.677983283996582,4.333517551422119,999.0,9.28056654440533,999.0,SAFE
5.749226808547974,43.14220921688415,12.496624946594238,4.334902286529541,999.0,9.344330796509682,999.0,SAFE
5.79852819442749,42.67931742018252,12.805560111999512,4.333377838134766,999.0,9.37832463897342,999.0,SAFE
5.845899820327759,42.21381140386949,13.359500885009766,4.335087776184082,999.0,9.441015838987035,999.0,SAFE
5.894163370132446,41.74595251808627,12.85639762878418,4.333325386047363,999.0,9.474301280986191,999.0,SAFE
5.943977355957031,41.275543072816134,13.267840385437012,4.334863185882568,999.0,9.535861178447895,999.0,SAFE
5.992487192153931,40.80289761500486,13.33672046661377,4.333343029022217,999.0,9.568425849020928,999.0,SAFE
6.040898084640503,40.327686586413954,13.045450210571289,4.334910869598389,999.0,9.62885495416972,999.0,SAFE
6.090376615524292,39.850247228859466,12.397347450256348,4.333272933959961,999.0,9.660706942921276,999.0,SAFE
6.146442174911499,39.37030350217481,13.434287071228027,4.334889888763428,999.0,9.719722598073075,999.0,SAFE
