frame,inference_time_ms,num_detections,detected_classes
928,18.28169822692871,0,
929,18.31507682800293,0,
930,18.136978149414062,0,
931,18.290281295776367,0,
932,19.193649291992188,0,
933,18.53203773498535,0,
934,18.635988235473633,0,
935,19.757986068725586,0,
936,19.069671630859375,0,
937,18.701553344726562,0,
938,18.57900619506836,0,
939,18.341779708862305,0,
940,18.419504165649414,0,
941,18.170833587646484,0,
942,19.18768882751465,0,
943,19.017696380615234,0,
944,18.41449737548828,0,
945,18.691301345825195,0,
946,19.201993942260742,0,
947,21.70109748840332,0,
948,18.85199546813965,0,
949,18.730640411376953,0,
950,18.772602081298828,0,
951,18.2037353515625,0,
952,18.552303314208984,0,
953,19.83022689819336,0,
954,18.44310760498047,0,
955,18.661975860595703,0,
956,18.37754249572754,0,
957,18.558979034423828,0,
958,18.909454345703125,0,
959,18.574237823486328,0,
960,18.563032150268555,0,
961,18.23592185974121,0,
962,18.17798614501953,0,
963,18.819332122802734,0,
964,18.607616424560547,0,
965,18.17798614501953,0,
966,18.08452606201172,0,
967,18.19300651550293,0,
968,18.852949142456055,0,
969,19.15264129638672,0,
970,19.08111572265625,0,
971,18.932580947875977,0,
972,18.498659133911133,0,
973,18.61739158630371,0,
974,19.59705352783203,0,
975,18.686771392822266,0,
976,18.440723419189453,0,
977,18.546342849731445,0,
978,18.44620704650879,0,
979,19.830703735351562,0,
980,18.326997756958008,0,
981,18.708229064941406,0,
982,19.028663635253906,0,
983,19.198894500732422,0,
984,20.096540451049805,0,
985,18.779993057250977,0,
986,18.51820945739746,0,
987,18.723249435424805,0,
988,18.835783004760742,0,
989,18.56541633605957,0,
990,18.476247787475586,0,
991,18.647193908691406,0,
992,19.451141357421875,0,
993,19.034385681152344,0,
994,18.878698348999023,0,
995,20.47419548034668,0,
996,18.500804901123047,0,
997,18.529176712036133,0,
998,18.645048141479492,0,
999,18.58377456665039,0,
1000,19.472122192382812,0,
1001,18.767833709716797,0,
1002,19.06108856201172,0,
1003,19.20914649963379,0,
1004,19.571304321289062,1,baseball bat
1005,19.797801971435547,0,
1006,20.03765106201172,0,
1007,18.615007400512695,0,
1008,18.281936645507812,0,
1009,18.274784088134766,0,
1010,18.645763397216797,0,
1011,18.715620040893555,0,
1012,18.791675567626953,0,
1013,18.628358840942383,0,
1014,19.1652774810791,1,baseball bat
1015,19.49310302734375,0,
1016,18.741130828857422,0,
1017,18.836498260498047,0,
1018,18.903732299804688,0,
1019,18.611907958984375,0,
1020,18.480300903320312,0,
1021,18.6767578125,0,
1022,18.661022186279297,0,
1023,18.512964248657227,0,
1024,18.647193908691406,0,
1025,18.646955490112305,0,
1026,20.132780075073242,0,
1027,18.84007453918457,0,
1028,18.61429214477539,0,
1029,19.008874893188477,0,
1030,18.408775329589844,0,
1031,19.043684005737305,0,
1032,18.901348114013672,0,
1033,18.671274185180664,0,
1034,18.960952758789062,0,
1035,18.93329620361328,0,
1036,19.622325897216797,0,
1037,19.022703170776367,0,
1038,18.966197967529297,0,
1039,18.815279006958008,0,
1040,19.113540649414062,0,
1041,18.451452255249023,0,
1042,18.605947494506836,0,
